date,throughput_tpd,solids_tpd_est,water_m3d_est,slurry_m3d_est,rt_hours_est,nacn_input_tpd,specific_nacn_kgpt,nacn_solution_tpd_30pct,cu_ppm_tk_8_s,cu_sol_tk8_gpd_est,cu_solution_fraction_pct_est,free_cn_out_kgd_est,wad_cn_out_kgd_est,complexed_cn_out_kgd_est,free_cn_accountability_pct,wad_cn_accountability_pct,complexed_cn_accountability_pct,free_cn_inventory_t_est,wad_cn_inventory_t_est,complexed_cn_inventory_t_est,au_feed_gpd,au_tail_gpd,au_extracted_gpd,au_recovery_calc_pct,ag_feed_gpd,ag_tail_gpd,ag_extracted_gpd,ag_recovery_calc_pct,cu_feed_gpd,flag_high_cu_solution_fraction,flag_high_wad_accountability,flag_high_specific_nacn,flag_high_rt,flag_low_rt,flag_count
2025-01-01,13872.041,13872.041,13872.041,19009.835,30.169,28.0,2.018,93.333,1133.375,15722224.922,349.79,3913.65,55713.586,51799.937,13.977,198.977,185.0,5.17,50.174,45.004,27719.056,6454.688,21264.368,76.714,962276.417,451195.769,511080.648,53.112,4494758.816,True,True,False,False,False,2
2025-01-02,12805.405,12805.405,12805.405,17548.148,32.682,28.0,2.187,93.333,1255.143,16072612.87,316.31,5312.414,58612.169,53299.755,18.973,209.329,190.356,5.559,55.119,49.56,28110.367,5445.058,22665.309,80.63,768523.957,282270.988,486252.969,63.271,5081282.328,True,True,False,False,False,2
2025-01-03,13264.184,13264.184,13264.184,18176.844,31.551,36.0,2.714,120.0,1293.0,17150589.653,654.094,6758.102,65790.352,59032.25,18.773,182.751,163.978,7.292,59.579,52.287,29314.533,5525.022,23789.511,81.153,723743.25,265736.684,458006.567,63.283,2622038.742,True,True,False,False,False,2
2025-01-04,11038.579,11038.579,11038.579,15126.941,37.913,32.0,2.899,106.667,1362.429,15039274.873,487.203,6187.912,57999.846,51811.934,19.337,181.25,161.912,7.716,62.296,54.58,29102.915,4807.326,24295.589,83.482,576689.975,177726.213,398963.762,69.182,3086860.643,True,True,False,False,False,2
2025-01-05,11847.452,11847.452,11847.452,16235.398,35.324,24.0,2.026,80.0,1352.75,16026641.234,412.534,8707.878,64879.611,56171.734,36.283,270.332,234.049,7.906,65.292,57.386,27688.37,4884.29,22804.08,82.36,511071.041,172868.161,338202.88,66.175,3884929.578,True,True,False,False,False,2
2025-01-06,12205.242,12205.242,12205.242,16725.702,34.289,15.2,1.245,50.667,1445.25,17639626.0,156.043,6343.675,66777.93,60434.256,41.735,439.328,397.594,6.503,64.781,58.277,22228.562,4653.362,17575.2,79.066,467397.106,184615.586,282781.52,60.501,11304319.942,True,True,False,False,False,2
2025-01-07,11263.64,11263.64,11263.64,15435.358,37.155,15.4,1.367,51.333,1511.0,17019359.738,333.632,5662.795,63231.258,57568.463,36.771,410.593,373.821,8.156,67.002,58.847,18229.265,4265.525,13963.74,76.601,460981.463,230721.393,230260.07,49.95,5101239.313,True,True,False,False,False,2
2025-01-08,11768.585,11768.585,11768.585,16127.32,35.561,16.2,1.377,54.0,1386.375,16315671.752,1329.93,10922.718,68669.692,57746.975,67.424,423.887,356.463,10.339,64.381,54.042,18480.357,4855.657,13624.7,73.725,371227.172,161706.472,209520.7,56.44,1226806.913,True,True,False,False,False,2
2025-01-09,12491.858,12491.858,12491.858,17118.473,33.502,8.4,0.672,28.0,1278.714,15973517.791,226.423,8417.728,64993.355,56575.627,100.211,773.73,673.519,6.249,58.592,52.343,22738.812,5121.662,17617.15,77.476,569753.393,287312.743,282440.65,49.572,7054721.681,True,True,False,False,False,2
2025-01-10,3274.929,3274.929,3274.929,4487.866,127.79,8.0,2.443,26.667,1340.5,4390042.324,834.768,1427.869,16440.144,15012.275,17.848,205.502,187.653,4.64,51.735,47.095,7469.874,1178.974,6290.9,84.217,153305.293,55673.793,97631.5,63.684,525899.868,True,True,False,True,False,3
2025-01-11,4485.835,4485.835,4485.835,6147.256,93.294,0.0,0.0,0.0,1324.667,5942236.362,,1131.926,20709.606,19577.68,,,,3.686,49.963,46.277,6806.404,2601.784,4204.62,61.774,144028.809,85230.869,58797.94,40.824,,False,False,False,True,False,1
2025-01-12,11272.296,11272.296,11272.296,15447.22,37.127,20.0,1.774,66.667,1137.625,12823645.737,148.166,3667.723,46794.119,43126.395,18.339,233.971,215.632,4.258,47.889,43.631,22334.901,4881.077,17453.824,78.146,475318.405,209641.622,265676.783,55.894,8654934.96,True,True,False,False,False,2
2025-01-13,13061.244,13061.244,13061.244,17898.742,32.042,16.0,1.225,53.333,1148.375,14999206.078,291.327,3513.475,53306.202,49792.727,21.959,333.164,311.205,3.626,48.165,44.54,25461.532,5332.95,20128.582,79.055,582147.041,301147.274,280999.767,48.27,5148587.155,True,True,False,False,False,2
2025-01-14,12081.17,12081.17,12081.17,16555.677,34.641,20.0,1.655,66.667,1142.375,13801226.35,268.738,2864.747,48369.984,45505.236,14.324,241.85,227.526,3.394,47.06,43.666,21725.408,4359.339,17366.069,79.934,527107.882,302282.198,224825.683,42.653,5135570.757,True,True,False,False,False,2
2025-01-15,9078.43,9078.43,9078.43,12440.812,46.099,24.54,2.703,81.8,1192.875,10829432.425,320.421,2837.009,39093.99,36256.981,11.561,159.307,147.746,4.252,52.762,48.51,14952.275,2806.33,12145.945,81.231,334659.032,172490.174,162168.858,48.458,3379747.36,True,True,False,False,False,2
2025-01-16,6530.242,6530.242,6530.242,8948.85,64.087,29.0,4.441,96.667,1235.375,8067297.18,616.54,2586.792,29990.134,27403.342,8.92,103.414,94.494,5.396,54.027,48.631,15048.801,2595.565,12453.236,82.752,287531.978,118189.135,169342.843,58.895,1308478.143,True,True,False,False,False,2
2025-01-17,9656.381,9656.381,9656.381,13232.818,43.34,16.4,1.698,54.667,1190.75,11498335.47,506.798,5111.847,45566.047,40454.2,31.17,277.842,246.672,6.936,56.731,49.794,17367.545,3669.425,13698.12,78.872,351881.005,146213.885,205667.12,58.448,2268817.987,True,True,False,False,False,2
2025-01-18,11827.843,11827.843,11827.843,16208.526,35.383,17.0,1.437,56.667,1231.75,14568946.037,368.566,4938.125,56596.23,51658.106,29.048,332.919,303.871,5.112,58.515,53.403,21976.637,3838.027,18138.611,82.536,486696.429,189245.493,297450.936,61.116,3952878.054,True,True,False,False,False,2
2025-01-19,10851.086,10851.086,10851.086,14870.006,38.568,24.0,2.212,80.0,1307.875,14191863.476,236.825,5448.601,56357.825,50909.224,22.703,234.824,212.122,4.857,61.991,57.134,20042.061,3961.616,16080.445,80.233,423756.681,151915.197,271841.483,64.15,5992563.58,True,True,False,False,False,2
2025-01-20,14634.465,14634.465,14634.465,20054.638,28.597,19.0,1.298,63.333,1327.0,19419935.473,306.615,6552.582,76648.012,70095.43,34.487,403.411,368.923,5.577,63.5,57.923,22088.589,6061.939,16026.65,72.556,496503.753,249435.303,247068.45,49.762,6333664.223,True,True,False,False,False,2
2025-01-21,13057.242,13057.242,13057.242,17893.257,32.051,16.0,1.225,53.333,1351.375,17645229.894,783.618,5198.414,67930.3,62731.885,32.49,424.564,392.074,6.359,62.107,55.748,29771.788,8157.458,21614.33,72.6,454740.171,242591.771,212148.4,46.653,2251765.258,True,True,False,False,False,2
2025-01-22,13459.378,13459.378,13459.378,18444.333,31.094,15.5,1.152,51.667,1219.125,16408664.739,983.914,11223.439,73303.14,62079.701,72.409,472.923,400.514,10.579,65.344,54.766,31614.012,6205.752,25408.26,80.37,474167.042,254284.442,219882.6,46.372,1667693.546,True,True,False,False,False,2
2025-01-23,14803.329,14803.329,14803.329,20286.043,28.271,8.0,0.54,26.667,1207.5,17875019.526,410.649,12580.979,81399.804,68818.825,157.262,1017.498,860.235,8.827,62.41,53.583,34245.06,7404.76,26840.3,78.377,487762.693,272778.273,214984.42,44.076,4352871.97,True,True,False,False,False,2
2025-01-24,7972.934,7972.934,7972.934,10925.872,52.49,16.0,2.007,53.333,1178.5,9396102.483,104.914,3649.61,39117.206,35467.596,22.81,244.483,221.672,4.056,53.658,49.601,21412.568,3779.148,17633.42,82.351,249525.071,127566.941,121958.13,48.876,8956033.284,True,True,False,False,False,2
2025-01-25,14648.57,14648.57,14648.57,20073.967,28.57,20.0,1.365,66.667,1268.125,18576218.085,379.03,3900.182,68427.134,64526.952,19.501,342.136,322.635,3.953,53.549,49.597,27775.223,6951.623,20823.6,74.972,480515.279,296840.369,183674.91,38.225,4900985.513,True,True,False,False,False,2
2025-01-26,11894.44,11894.44,11894.44,16299.789,35.185,12.0,1.009,40.0,1185.25,14097885.366,173.756,4897.536,56037.682,51140.146,40.813,466.981,426.168,5.703,56.193,50.49,26190.612,5407.094,20783.519,79.355,458592.039,255184.513,203407.526,44.355,8113616.048,True,True,False,False,False,2
2025-01-27,14927.518,14927.518,14927.518,20456.228,28.036,20.0,1.34,66.667,1235.625,18444814.182,308.547,6439.358,71540.129,65100.771,32.197,357.701,325.504,5.945,55.177,49.232,27602.401,6418.833,21183.568,76.745,526756.772,283622.838,243133.933,46.157,5977950.401,True,True,False,False,False,2
2025-01-28,14361.98,14361.98,14361.98,19681.232,29.14,24.0,1.671,80.0,1208.625,17358248.319,133.549,7206.124,67968.071,60761.948,30.026,283.2,253.175,5.78,54.931,49.151,29279.934,5958.13,23321.804,79.651,526934.439,280128.351,246806.088,46.838,12997709.411,True,True,False,False,False,2
2025-01-29,13638.818,13638.818,13638.818,18690.232,30.685,24.0,1.76,80.0,1269.375,17312774.726,942.279,3457.44,60044.897,56587.456,14.406,250.187,235.781,3.926,50.865,46.939,24915.535,5468.195,19447.34,78.053,418991.342,211084.999,207906.343,49.621,1837330.388,True,True,False,False,False,2
2025-01-30,13598.696,13598.696,13598.696,18635.249,30.775,32.0,2.353,106.667,1205.875,16398326.936,434.776,7569.374,64202.841,56633.467,23.654,200.634,176.98,7.857,56.775,48.918,25656.013,5713.219,19942.793,77.731,510156.49,258375.214,251781.275,49.354,3771673.941,True,True,False,False,False,2
2025-01-31,10475.82,10475.82,10475.82,14355.753,39.949,8.0,0.764,26.667,1136.714,11908014.021,138.261,7026.282,50074.419,43048.137,87.829,625.93,538.102,9.414,55.183,45.769,22319.979,4671.828,17648.151,79.069,400492.65,190582.35,209910.3,52.413,8612678.205,True,True,False,False,False,2
2025-02-01,12038.691,12038.691,12038.691,16497.465,34.763,16.0,1.329,53.333,1081.25,13016834.211,1125.083,10830.307,58703.665,47873.358,67.689,366.898,299.208,11.957,57.78,45.823,28249.122,6909.866,21339.256,75.54,391040.745,169091.921,221948.824,56.758,1156966.757,True,True,False,False,False,2
2025-02-02,12606.139,12606.139,12606.139,17275.079,33.198,16.0,1.269,53.333,1022.143,12885274.731,610.721,11956.022,60743.58,48787.558,74.725,379.647,304.922,9.251,52.917,43.666,28108.031,7151.242,20956.789,74.558,307025.427,119648.65,187376.776,61.03,2109845.498,True,True,False,False,False,2
2025-02-03,13415.278,13415.278,13415.278,18383.899,31.196,12.0,0.895,40.0,986.875,13239202.378,594.549,6882.038,56059.093,49177.055,57.35,467.159,409.809,5.71,48.423,42.713,30511.357,8317.472,22193.885,72.74,301670.766,126917.337,174753.429,57.929,2226762.189,True,True,False,False,False,2
2025-02-04,10628.668,10628.668,10628.668,14565.211,39.375,8.0,0.753,26.667,1015.167,10789869.262,329.109,4113.294,42992.961,38879.667,51.416,537.412,485.996,4.858,48.803,43.944,23440.792,5599.548,17841.243,76.112,330543.932,130985.004,199558.928,60.373,3278507.707,True,True,False,False,False,2
2025-02-05,8676.99,8676.99,8676.99,11890.69,48.231,16.0,1.844,53.333,1004.8,8718639.452,549.001,5270.404,37102.809,31832.405,32.94,231.893,198.953,10.762,48.366,37.604,17028.888,4270.965,12757.924,74.919,239120.867,101230.275,137890.592,57.666,1588092.349,True,True,False,False,False,2
2025-02-06,7164.75,7164.75,7164.75,9818.361,58.411,12.0,1.675,40.0,795.333,5698364.5,1070.95,6755.165,28969.473,22214.307,56.293,241.412,185.119,10.612,43.142,32.53,15163.268,2677.095,12486.174,82.345,224844.852,90212.8,134632.052,59.878,532085.066,True,True,False,False,False,2
2025-02-07,40.123,40.123,40.123,54.983,10430.603,4.0,99.694,13.333,759.0,30453.053,897.06,36.712,157.281,120.568,0.918,3.932,3.014,9.69,43.67,33.98,3822.21,15.648,3806.562,99.591,44908.704,521.594,44387.11,98.839,3394.763,True,False,True,True,False,3
2025-02-09,629.543,629.543,629.543,862.707,664.773,0.0,0.0,0.0,765.0,481600.166,904.151,513.707,2392.262,1878.555,,,,8.31,42.386,34.076,992.688,245.522,747.166,75.267,16550.525,8184.055,8366.47,50.551,53265.454,True,False,False,True,False,2
2025-02-10,12256.499,12256.499,12256.499,16795.943,34.145,12.0,0.979,40.0,709.125,8691389.853,403.069,8018.814,41748.7,33729.885,66.823,347.906,281.082,7.728,39.858,32.13,22738.473,4716.861,18021.612,79.256,413644.009,164895.288,248748.721,60.136,2156303.197,True,True,False,False,False,2
2025-02-11,12047.288,12047.288,12047.288,16509.247,34.738,12.0,0.996,40.0,733.375,8835180.057,344.987,6300.732,39424.751,33124.019,52.506,328.54,276.033,7.444,40.0,32.555,23909.945,4755.302,19154.643,80.112,500631.507,222826.591,277804.916,55.491,2561021.203,True,True,False,False,False,2
2025-02-12,12244.08,12244.08,12244.08,16778.925,34.18,16.0,1.307,53.333,756.0,9256524.556,207.086,5466.107,40160.583,34694.476,34.163,251.004,216.84,5.467,38.387,32.92,22412.033,4704.232,17707.801,79.01,417557.208,176652.165,240905.043,57.694,4469896.816,True,True,False,False,False,2
2025-02-13,11121.603,11121.603,11121.603,15240.715,37.63,12.0,1.079,40.0,775.571,8625597.216,752.495,4210.321,36240.536,32030.215,35.086,302.004,266.918,4.841,36.185,31.344,18153.69,4315.616,13838.074,76.227,342737.929,169460.667,173277.262,50.557,1146266.164,True,True,False,False,False,2
2025-02-14,12449.47,12449.47,12449.47,17060.384,33.616,20.0,1.606,66.667,732.75,9122348.849,301.63,6117.358,40274.034,34156.676,30.587,201.37,170.783,7.019,38.316,31.297,24238.52,4846.256,19392.264,80.006,415259.479,186742.044,228517.435,55.03,3024353.862,True,True,False,False,False,2
2025-02-15,7895.554,7895.554,7895.554,10819.834,53.005,16.0,2.026,53.333,723.0,5708485.904,425.217,5585.541,27386.295,21800.754,34.91,171.164,136.255,9.243,41.434,32.191,21856.058,3010.294,18845.764,86.227,284838.912,104620.635,180218.277,63.27,1342486.253,True,True,False,False,False,2
2025-02-16,634.319,634.319,634.319,869.252,659.767,4.0,6.306,13.333,733.0,464955.974,336.949,411.673,2194.744,1783.071,10.292,54.869,44.577,9.266,42.326,33.06,5796.765,253.728,5543.037,95.623,50628.644,8880.469,41748.175,82.46,137990.149,True,False,True,True,False,3
2025-02-17,546.432,546.432,546.432,748.814,765.883,0.0,0.0,0.0,,,,,,,,,,,,,1382.647,218.573,1164.074,84.192,16595.332,7650.042,8945.289,53.902,296734.518,False,False,False,True,False,1
2025-02-18,9461.291,9461.291,9461.291,12965.473,44.233,20.0,2.114,66.667,796.571,7536594.247,226.065,5488.901,33830.874,28341.974,27.445,169.154,141.71,6.622,40.798,34.176,22928.242,4176.486,18751.756,81.785,251560.425,108429.416,143131.009,56.897,3333817.204,True,True,False,False,False,2
2025-02-19,13402.859,13402.859,13402.859,18366.881,31.225,4.0,0.298,13.333,692.0,9274778.428,233.149,8827.458,44547.753,35720.295,220.686,1113.694,893.007,8.47,40.619,32.149,34740.919,7229.061,27511.859,79.192,407819.976,188488.332,219331.643,53.781,3978044.114,True,True,False,False,False,2
2025-02-20,15176.851,15176.851,15176.851,20797.907,27.575,8.0,0.527,26.667,627.875,9529165.384,255.361,13080.549,51108.046,38027.498,163.507,638.851,475.344,9.96,39.716,29.756,49863.664,9640.716,40222.949,80.666,570096.783,250622.955,319473.828,56.039,3731641.761,True,True,False,False,False,2
2025-02-21,15609.602,15609.602,15609.602,21390.936,26.811,8.0,0.513,26.667,620.125,9679904.44,209.944,10255.509,49131.222,38875.714,128.194,614.14,485.946,7.723,36.819,29.096,45168.285,7725.635,37442.65,82.896,571834.092,241905.842,329928.25,57.696,4610713.674,True,True,False,False,False,2
2025-02-22,12027.227,12027.227,12027.227,16481.756,34.796,8.0,0.665,26.667,596.167,7170231.83,164.101,7767.584,36763.224,28995.64,97.095,459.54,362.445,6.314,34.749,28.435,33358.979,6368.039,26990.94,80.911,475007.518,189271.678,285735.84,60.154,4369397.105,True,True,False,False,False,2
2025-02-23,12529.715,12529.715,12529.715,17170.35,33.401,17.0,1.357,56.667,686.25,8598516.782,266.919,4762.858,36571.105,31808.247,28.017,215.124,187.107,5.369,33.678,28.309,32287.179,6206.317,26080.862,80.778,509579.483,242134.159,267445.324,52.484,3221399.518,True,True,False,False,False,2
2025-02-24,14892.172,14892.172,14892.172,20407.791,28.102,18.0,1.209,60.0,633.375,9432329.25,232.113,9296.438,44695.13,35398.692,51.647,248.306,196.659,6.56,34.978,28.418,37743.633,6976.193,30767.44,81.517,504590.302,233161.982,271428.32,53.792,4063671.606,True,True,False,False,False,2
2025-02-25,7481.91,7481.91,7481.91,10252.987,55.935,4.0,0.535,13.333,664.25,4969858.452,377.083,4126.273,22576.662,18450.389,103.157,564.417,461.26,5.929,34.291,28.362,18015.223,2618.668,15396.555,85.464,226273.149,89782.915,136490.233,60.321,1317976.237,True,True,False,False,False,2
2025-02-26,8853.72,8853.72,8853.72,12132.876,47.269,4.0,0.452,13.333,762.833,6753913.045,267.569,2996.984,27431.777,24434.793,74.925,685.794,610.87,3.616,33.245,29.629,14316.049,3266.085,11049.964,77.186,156588.176,84565.926,72022.25,45.995,2524177.015,True,True,False,False,False,2
2025-02-27,5191.1,5191.1,5191.1,7113.73,80.619,11.0,2.119,36.667,800.0,4152880.16,788.789,866.914,14898.458,14031.544,7.881,135.441,127.559,3.462,32.07,28.608,12605.862,2180.262,10425.6,82.704,119983.105,58544.605,61438.5,51.206,526488.137,True,True,False,True,False,3
2025-02-28,14322.813,14322.813,14322.813,19627.558,29.219,22.0,1.536,73.333,664.125,9512138.117,768.607,5055.953,39513.06,34457.107,22.982,179.605,156.623,5.151,32.073,26.922,29922.137,7318.486,22603.651,75.542,268830.87,150043.239,118787.63,44.187,1237582.228,True,True,False,False,False,2
2025-03-01,15173.985,15173.985,15173.985,20793.98,27.58,21.0,1.384,70.0,630.875,9572887.913,,7065.387,42961.346,35895.959,33.645,204.578,170.933,7.474,36.087,28.612,35199.682,7251.042,27948.64,79.4,330099.008,171739.058,158359.95,47.973,,False,True,False,False,False,1
2025-03-02,13889.107,13889.107,13889.107,19033.22,30.132,17.49,1.259,58.3,672.25,9336951.979,250.277,8107.766,44410.419,36302.653,46.357,253.919,207.562,7.652,38.469,30.817,32125.419,6362.46,25762.959,80.195,427119.448,217856.165,209263.283,48.994,3730647.579,True,True,False,False,False,2
2025-03-03,8197.429,8197.429,8197.429,11233.514,51.053,0.0,0.0,0.0,695.25,5699262.721,250.601,5111.097,27051.517,21940.42,,,,6.521,41.258,34.737,20509.481,3524.895,16984.586,82.813,254241.215,114764.01,139477.205,54.86,2274240.846,True,False,False,False,False,1
2025-03-06,6870.518,6870.518,6870.518,9415.154,60.913,5.0,0.728,16.667,846.2,5813831.993,,2444.53,24033.071,21588.54,48.891,480.661,431.771,5.133,39.661,34.529,16887.37,3847.49,13039.88,77.217,171068.104,75575.694,95492.41,55.821,0.0,False,True,False,False,False,1
2025-03-07,14045.776,14045.776,14045.776,19247.915,29.796,11.0,0.783,36.667,689.625,9686318.205,371.362,8107.924,45613.657,37505.733,73.708,414.67,340.961,7.841,38.066,30.225,34077.48,7275.23,26802.25,78.651,314994.564,138755.414,176239.15,55.95,2608323.211,True,True,False,False,False,2
2025-03-08,7455.161,7455.161,7455.161,10216.332,56.136,8.0,1.073,26.667,626.25,4668794.702,305.527,5121.696,23632.861,18511.165,64.021,295.411,231.39,8.302,37.532,29.23,18097.614,3876.684,14220.93,78.579,193121.534,89461.934,103659.6,53.676,1528112.655,True,True,False,False,False,2
2025-03-09,9710.624,9710.624,9710.624,13307.152,43.097,8.0,0.824,26.667,650.167,6313524.362,451.318,6226.129,31268.211,25042.082,77.827,390.853,313.026,7.019,36.362,29.343,17205.362,5076.76,12128.602,70.493,295109.366,178284.773,116824.593,39.587,1398906.911,True,True,False,False,False,2
2025-03-10,12821.081,12821.081,12821.081,17569.63,32.642,12.0,0.936,40.0,616.75,7907401.892,322.675,7306.414,38254.901,30948.488,60.887,318.791,257.904,7.236,35.59,28.354,24718.369,5002.486,19715.883,79.762,413719.426,211585.576,202133.85,48.858,2450579.75,True,True,False,False,False,2
2025-03-11,15429.05,15429.05,15429.05,21143.513,27.124,8.0,0.519,26.667,643.0,9920879.343,203.514,7404.016,45959.284,38555.268,92.55,574.491,481.941,5.584,34.612,29.028,35091.453,7196.351,27895.101,79.493,552138.856,263064.782,289074.074,52.355,4874786.214,True,True,False,False,False,2
2025-03-12,15511.206,15511.206,15511.206,21256.097,26.981,23.0,1.483,76.667,739.5,11470536.911,168.963,4736.735,46514.229,41777.495,20.594,202.236,181.641,4.663,36.609,31.947,33187.879,6887.541,26300.338,79.247,537466.042,248606.317,288859.725,53.745,6788803.454,True,True,False,False,False,2
2025-03-13,14831.988,14831.988,14831.988,20325.317,28.216,27.0,1.82,90.0,763.0,11316806.691,185.999,7401.162,49891.099,42489.937,27.412,184.782,157.37,6.927,39.529,32.602,28941.823,7196.667,21745.157,75.134,585112.956,296639.756,288473.2,49.302,6084346.348,True,True,False,False,False,2
2025-03-14,4411.575,4411.575,4411.575,6045.492,94.865,12.0,2.72,40.0,740.0,3264565.796,396.243,2574.154,14822.893,12248.739,21.451,123.524,102.073,7.562,41.504,33.943,9100.008,2073.44,7026.568,77.215,185222.002,74996.782,110225.22,59.51,823880.237,True,True,False,True,False,3
2025-03-15,3944.757,3944.757,3944.757,5405.778,106.091,3.0,0.761,10.0,793.0,3128192.07,211.339,1994.075,13510.792,11516.717,66.469,450.36,383.891,6.243,41.519,35.276,7413.208,1821.606,5591.601,75.428,151545.644,63817.93,87727.714,57.889,1480180.301,True,True,False,True,False,3
2025-03-16,11330.889,11330.889,11330.889,15527.515,36.935,3.0,0.265,10.0,960.125,10879069.96,291.092,3970.06,42292.544,38322.484,132.335,1409.751,1277.416,5.524,44.753,39.229,22297.135,3755.16,18541.975,83.159,484048.259,171559.959,312488.3,64.557,3737336.245,True,True,False,False,False,2
2025-03-17,12624.925,12624.925,12624.925,17300.823,33.149,22.405,1.775,74.683,994.25,12552331.849,250.046,7939.5,53513.902,45574.402,35.436,238.848,203.412,7.791,51.511,43.72,23275.058,5026.195,18248.863,78.405,531670.878,207598.028,324072.85,60.954,5020007.933,True,True,False,False,False,2
2025-03-18,14049.779,14049.779,14049.779,19253.401,29.787,17.025,1.212,56.75,1047.5,14717143.711,353.224,7760.747,66350.082,58589.335,45.584,389.721,344.137,5.811,51.638,45.827,23454.808,6120.793,17334.015,73.904,640528.277,252634.917,387893.36,60.558,4166516.913,True,True,False,False,False,2
2025-03-19,13536.354,13536.354,13536.354,18549.818,30.917,14.81,1.094,49.367,921.75,12477133.874,363.505,14341.767,61522.727,47180.96,96.838,415.413,318.575,12.932,53.568,40.636,23122.511,5566.961,17555.55,75.924,449036.482,159356.032,289680.45,64.512,3432453.57,True,True,False,False,False,2
2025-03-20,14084.945,14084.945,14084.945,19301.592,29.713,7.0,0.497,23.333,837.5,11796141.723,484.593,15639.571,62396.308,46756.737,223.422,891.376,667.953,11.088,49.756,38.667,24463.659,4090.779,20372.88,83.278,352575.052,87713.402,264861.65,75.122,2434238.133,True,True,False,False,False,2
2025-03-21,14175.498,14175.498,14175.498,19425.683,29.523,7.0,0.494,23.333,830.75,11776295.091,329.498,9577.321,55461.637,45884.316,136.819,792.309,655.49,7.016,43.636,36.62,25414.652,4672.622,20742.03,81.614,394311.725,183222.975,211088.75,53.533,3574012.495,True,True,False,False,False,2
2025-03-22,14746.069,14746.069,14746.069,20207.576,28.381,12.0,0.814,40.0,759.0,11192266.215,257.037,6748.17,49786.415,43038.245,56.235,414.887,358.652,5.101,38.043,32.943,30090.632,6487.382,23603.25,78.441,455730.9,213773.6,241957.3,53.092,4354338.297,True,True,False,False,False,2
2025-03-23,10397.775,10397.775,10397.775,14248.803,40.249,8.0,0.769,26.667,720.833,7495063.129,436.348,4292.548,33203.563,28911.015,53.657,415.045,361.388,5.514,36.845,31.331,22370.427,4201.424,18169.003,81.219,304318.978,148652.061,155666.917,51.153,1717679.8,True,True,False,False,False,2
2025-03-24,12713.533,12713.533,12713.533,17422.25,32.918,13.62,1.071,45.4,715.625,9098122.406,566043.066,6086.604,39014.656,32928.052,44.689,286.451,241.762,5.406,34.541,29.134,26975.057,4395.591,22579.467,83.705,398733.402,190703.002,208030.4,52.173,1607.32,True,True,False,False,False,2
2025-03-25,13796.102,13796.102,13796.102,18905.769,30.335,13.62,0.987,45.4,702.125,9686587.962,239.577,5001.087,40146.656,35145.569,36.719,294.763,258.044,5.426,35.146,29.72,26801.098,5796.415,21004.683,78.372,416508.39,213736.965,202771.425,48.684,4043204.495,True,True,False,False,False,2
2025-03-26,13893.653,13893.653,13893.653,19039.45,30.122,22.7,1.634,75.667,718.375,9980852.668,236.461,4640.48,41246.781,36606.301,20.443,181.704,161.261,4.749,34.802,30.053,30642.663,5359.129,25283.534,82.511,479039.891,194694.274,284345.617,59.357,4220933.567,True,True,False,False,False,2
2025-03-27,11635.26,11635.26,11635.26,15944.615,35.969,20.43,1.756,68.1,718.667,8361873.268,275.564,6139.539,37178.533,31038.994,30.052,181.98,151.929,6.077,39.076,32.999,24811.029,4813.333,19997.696,80.6,358436.644,139623.116,218813.528,61.047,3034462.658,True,True,False,False,False,2
2025-03-28,12348.485,12348.485,12348.485,16921.998,33.891,19.17,1.552,63.9,775.625,9577793.522,285.968,4982.614,41213.068,36230.454,25.992,214.987,188.996,6.555,40.907,34.352,26253.07,4490.291,21762.779,82.896,377037.104,138075.16,238961.944,63.379,3349258.614,True,True,False,False,False,2
2025-03-29,8816.266,8816.266,8816.266,12081.549,47.469,19.295,2.189,64.317,739.25,6517424.419,205.624,6608.893,32322.634,25713.741,34.252,167.518,133.266,8.878,42.673,33.795,18584.0,2894.618,15689.382,84.424,258663.538,77871.438,180792.1,69.895,3169588.433,True,True,False,False,False,2
2025-03-30,13566.133,13566.133,13566.133,18590.626,30.849,12.485,0.92,41.617,721.5,9787964.815,337.431,9323.325,48821.12,39497.796,74.676,391.038,316.362,7.733,41.706,33.973,25294.248,4145.318,21148.93,83.612,435570.2,135355.44,300214.76,68.925,2900732.814,True,True,False,False,False,2
2025-03-31,13311.863,13311.863,13311.863,18242.183,31.438,12.485,0.938,41.617,732.0,9744284.009,269.206,6734.139,46308.645,39574.506,53.938,370.914,316.976,6.409,41.015,34.606,23057.477,3996.656,19060.821,82.667,470743.325,153241.285,317502.04,67.447,3619640.075,True,True,False,False,False,2
2025-04-01,13525.029,13525.029,13525.029,18534.299,30.943,15.89,1.175,52.967,757.375,10243518.915,209.952,6767.586,47236.164,40468.578,42.59,297.27,254.68,8.323,42.494,34.171,23716.787,3775.987,19940.8,84.079,494855.911,156088.911,338767.0,68.458,4878971.343,True,True,False,False,False,2
2025-04-02,15736.982,15736.982,15736.982,21565.493,26.594,19.295,1.226,64.317,734.125,11552911.691,540.095,11554.879,59328.421,47773.542,59.885,307.481,247.595,9.444,44.518,35.073,26845.333,4170.343,22674.99,84.465,517933.744,162096.934,355836.81,68.703,2139050.889,True,True,False,False,False,2
2025-04-03,12210.667,12210.667,12210.667,16733.136,34.274,9.08,0.744,30.267,720.0,8791679.952,378.048,8711.438,45162.023,36450.584,95.941,497.379,401.438,8.176,42.817,34.64,25377.28,3768.55,21608.73,85.15,463822.908,141226.578,322596.33,69.552,2325546.852,True,True,False,False,False,2
