MEASURE_WHILE_DRILLING_PK,DATE_TIME,DRILL_PATTERN,PATTERN_HOLE_NUMBER,X,Y,Z,BOTTOM_Z,TOP_Z,CURRENT_DEPTH,TOTAL_DEPTH,MINE_HOLE_NUMBER,MWD_DRILL_NUMBER,MWD_DIAMETER,MWD_PEN,MWD_RPM,MWD_TORQUE,MWD_WOB,ACTUAL_MAST_ANGLE,ACTUAL_DRILL_HEADING,AUDIT_JOB_SK,AUDIT_ETL_SK,ODW_INSERT_DATE,ODW_UPDATE_DATE,GUID_HOLE_BY_HOLE,GUID_HOLE_DATA
43854227,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,412.9042,428.378,420.4075,7.503326416,11.9194641113,5100001338593,3,251.0,0.8710716963,68.6857910156,1949.5546875,15.6385164261,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,D881C5AA-B0F4-EE11-8ECC-0030646A8088
43854228,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,413.209,428.378,420.4075,7.1984863281,11.9194641113,5100001338593,3,251.0,0.7347923517,67.834564209,1965.4770507813,15.5869064331,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,D6F2419E-B0F4-EE11-8ECC-0030646A8088
43854229,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,413.5151,428.378,420.4075,6.892364502,11.9194641113,5100001338593,3,251.0,0.631308794,67.6172943115,2078.4975585938,15.6752080917,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,8E35488F-B0F4-EE11-8ECC-0030646A8088
43854230,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,413.8202,428.378,420.4075,6.5872802734,11.9194641113,5100001338593,3,251.0,0.7049152255,68.5091018677,2300.7238769531,15.6145172119,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,4A98FB7D-B0F4-EE11-8ECC-0030646A8088
43854231,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,414.1256,428.378,420.4075,6.2818603516,11.9194641113,5100001338593,3,251.0,0.8009078503,68.172668457,2047.0295410156,15.6645078659,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,0A33AA6E-B0F4-EE11-8ECC-0030646A8088
43854232,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,414.4326,428.378,420.4075,5.9748840332,11.9194641113,5100001338593,3,251.0,0.833562851,68.559928894,1878.0052490234,15.7323274612,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,A9C6B360-B0F4-EE11-8ECC-0030646A8088
43854233,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,414.7382,428.378,420.4075,5.6692810059,11.9194641113,5100001338593,3,251.0,0.9629456401,69.8706436157,1983.3831787109,15.7471256256,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,EE936653-B0F4-EE11-8ECC-0030646A8088
43854234,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,415.0431,428.378,420.4075,5.3643798828,11.9194641113,5100001338593,3,251.0,1.0204043388,70.1612319946,2022.0196533203,15.7546472549,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,EEF67148-B0F4-EE11-8ECC-0030646A8088
43854235,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,415.3492,428.378,420.4075,5.0582885742,11.9194641113,5100001338593,3,251.0,1.0796684027,70.751914978,2128.6755371094,15.7636566162,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,96CBA13D-B0F4-EE11-8ECC-0030646A8088
43854236,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,415.6551,428.378,420.4075,4.7524108887,11.9194641113,5100001338593,3,251.0,0.8739490509,68.6281814575,2067.6174316406,15.789642334,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,32819A33-B0F4-EE11-8ECC-0030646A8088
43854237,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,415.9609,428.378,420.4075,4.4465637207,11.9194641113,5100001338593,3,251.0,1.2355736494,71.7680969238,2145.6569824219,15.8041095734,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,6ACB2427-B0F4-EE11-8ECC-0030646A8088
43854238,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,416.2698,428.378,420.4075,4.1376953125,11.9194641113,5100001338593,3,251.0,1.8393944502,72.7443771362,2339.3850097656,15.381102562,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,B20F4A1E-B0F4-EE11-8ECC-0030646A8088
43854239,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,416.5764,428.378,420.4075,3.8311462402,11.9194641113,5100001338593,3,251.0,2.291435957,75.0232925415,1438.8756103516,11.7264556885,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,0F757E13-B0F4-EE11-8ECC-0030646A8088
43854240,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,416.8819,428.378,420.4075,3.5256347656,11.9194641113,5100001338593,3,251.0,2.6279249191,75.4745407104,1164.7221679688,9.2737178802,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,0E757E13-B0F4-EE11-8ECC-0030646A8088
43854241,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,417.1884,428.378,420.4075,3.2190551758,11.9194641113,5100001338593,3,251.0,2.6310639381,75.7639770508,1103.6552734375,9.0752305984,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,6B45F70A-B0F4-EE11-8ECC-0030646A8088
43854242,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,417.4954,428.378,420.4075,2.912109375,11.9194641113,5100001338593,3,251.0,2.6182465553,75.7282943726,1078.1589355469,9.3460960388,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,6A45F70A-B0F4-EE11-8ECC-0030646A8088
43854243,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,417.8008,428.378,420.4075,2.6066589355,11.9194641113,5100001338593,3,251.0,2.2934958935,76.0054092407,1088.9835205078,8.2066068649,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,B4FE2A02-B0F4-EE11-8ECC-0030646A8088
43854244,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,418.1066,428.378,420.4075,2.3008728027,11.9194641113,5100001338593,3,251.0,2.6226935387,76.036529541,1094.8806152344,8.7050027847,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,B3FE2A02-B0F4-EE11-8ECC-0030646A8088
43854245,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,418.4126,428.378,420.4075,1.9949035645,11.9194641113,5100001338593,3,251.0,2.6313254833,75.5552215576,1125.5363769531,8.6456413269,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,14DA98F9-AFF4-EE11-8ECC-0030646A8088
43854246,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,418.7196,428.378,420.4075,1.6879272461,11.9194641113,5100001338593,3,251.0,3.7094504833,78.6359176636,1461.9592285156,12.2803640366,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,13DA98F9-AFF4-EE11-8ECC-0030646A8088
43854247,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,419.0287,428.378,420.4075,1.3788146973,11.9194641113,5100001338593,3,251.0,2.6287095547,88.609336853,1799.4118652344,13.2082071304,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,363F74F2-AFF4-EE11-8ECC-0030646A8088
43854248,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,419.3354,428.378,420.4075,1.0721435547,11.9194641113,5100001338593,3,251.0,0.8379740119,48.1733970642,884.7246704102,8.9332094193,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,353F74F2-AFF4-EE11-8ECC-0030646A8088
43854249,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,419.6426,428.378,420.4075,0.7649230957,11.9194641113,5100001338593,3,251.0,0.8716820478,49.5263290405,884.3347167969,8.7758054733,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,BEA8D2DD-AFF4-EE11-8ECC-0030646A8088
43854250,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,419.9476,428.378,420.4075,0.4598693848,11.9194641113,5100001338593,3,251.0,1.0162336826,51.2183189392,1035.8347167969,8.7754526138,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,AA5B06D1-AFF4-EE11-8ECC-0030646A8088
43854251,2024.04.07 15:40:36,B102_408_804,967.0,801634.476,7513065.008,420.2525,428.378,420.4075,0.1550292969,11.9194641113,5100001338593,3,251.0,1.0336287022,31.0544548035,924.153503418,7.8470072746,0.0,23.26,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,34A3ED1E-B2F4-EE11-8ECC-0030646A8088,99512AC6-AFF4-EE11-8ECC-0030646A8088
43854436,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,406.6805,406.6805,420.1848,13.5042724609,13.5042724609,5100001338465,1,251.0,1.500256896,85.3265838623,2914.3115234375,12.5185909271,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,46274B1B-B3F4-EE11-8D94-0030646254DD
43854437,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,406.8556,406.6805,420.1848,13.3292541504,13.5042724609,5100001338465,1,251.0,0.7970864773,82.9404907227,3096.6687011719,11.7811880112,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,F46666F0-B2F4-EE11-8D94-0030646254DD
43854438,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,407.1611,406.6805,420.1848,13.0237426758,13.5042724609,5100001338465,1,251.0,0.7645653486,88.1847839355,2886.0668945313,13.0766382217,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,6F257AE2-B2F4-EE11-8D94-0030646254DD
43854439,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,407.4669,406.6805,420.1848,12.717956543,13.5042724609,5100001338465,1,251.0,1.0181664228,90.2740402222,2606.958984375,12.9071989059,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,40E059D4-B2F4-EE11-8D94-0030646254DD
43854440,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,407.7723,406.6805,420.1848,12.4125366211,13.5042724609,5100001338465,1,251.0,1.2276390791,92.3509063721,2600.3903808594,12.8702878952,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,9B4089C9-B2F4-EE11-8D94-0030646254DD
43854441,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,408.0792,406.6805,420.1848,12.1056518555,13.5042724609,5100001338465,1,251.0,0.4262247384,84.9169616699,2534.1381835938,12.8803777695,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,9EC30FC1-B2F4-EE11-8D94-0030646254DD
43854442,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,408.3846,406.6805,420.1848,11.8002624512,13.5042724609,5100001338465,1,251.0,0.251481235,83.6059036255,2106.0676269531,11.3639192581,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,33AA42A7-B2F4-EE11-8D94-0030646254DD
43854443,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,408.6904,406.6805,420.1848,11.4944152832,13.5042724609,5100001338465,1,251.0,2.2932670116,97.0582122803,1943.2751464844,8.8723201752,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,24377076-B2F4-EE11-8D94-0030646254DD
43854444,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,408.9962,406.6805,420.1848,11.188659668,13.5042724609,5100001338465,1,251.0,0.9176415205,87.7174682617,2338.9792480469,11.2809610367,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,23377076-B2F4-EE11-8D94-0030646254DD
43854445,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,409.302,406.6805,420.1848,10.8828125,13.5042724609,5100001338465,1,251.0,2.0384705067,93.3325195313,2006.5068359375,9.7951421738,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,F414C36A-B2F4-EE11-8D94-0030646254DD
43854446,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,409.6078,406.6805,420.1848,10.5770568848,13.5042724609,5100001338465,1,251.0,2.037453413,94.2271881104,2247.4484863281,10.0017127991,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,8B111660-B2F4-EE11-8D94-0030646254DD
43854447,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,409.9134,406.6805,420.1848,10.2714538574,13.5042724609,5100001338465,1,251.0,2.0417258739,95.4324874878,2158.1594238281,11.0150632858,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,8A111660-B2F4-EE11-8D94-0030646254DD
43854448,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,410.2196,406.6805,420.1848,9.9652099609,13.5042724609,5100001338465,1,251.0,1.840493083,95.4117355347,2258.7634277344,11.3201770782,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,E538CD54-B2F4-EE11-8D94-0030646254DD
43854449,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,410.5263,406.6805,420.1848,9.6584777832,13.5042724609,5100001338465,1,251.0,1.4163503647,91.6707763672,2506.5495605469,11.2939949036,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,E438CD54-B2F4-EE11-8D94-0030646254DD
43854450,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,410.8332,406.6805,420.1848,9.3516235352,13.5042724609,5100001338465,1,251.0,0.9150780439,89.6953582764,2352.5212402344,11.3544073105,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,5D32E04C-B2F4-EE11-8D94-0030646254DD
43854451,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,411.1382,406.6805,420.1848,9.0466308594,13.5042724609,5100001338465,1,251.0,1.6763473749,92.0721206665,2116.4074707031,10.1123390198,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,B8FF4641-B2F4-EE11-8D94-0030646254DD
43854452,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,411.4455,406.6805,420.1848,8.7393188477,13.5042724609,5100001338465,1,251.0,2.0488467216,95.0036392212,1823.5601806641,8.2611846924,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,87306E35-B2F4-EE11-8D94-0030646254DD
43854453,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,411.7528,406.6805,420.1848,8.4320068359,13.5042724609,5100001338465,1,251.0,2.632371664,96.0962142944,1972.3754882813,9.0763559341,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,86306E35-B2F4-EE11-8D94-0030646254DD
43854454,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,412.0599,406.6805,420.1848,8.1249084473,13.5042724609,5100001338465,1,251.0,2.0413191319,94.0399398804,2237.5324707031,11.0280609131,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,94CD942B-B2F4-EE11-8D94-0030646254DD
43854455,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,412.3661,406.6805,420.1848,7.8187255859,13.5042724609,5100001338465,1,251.0,1.4152235985,93.2010803223,2240.1984863281,11.3757286072,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,93CD942B-B2F4-EE11-8D94-0030646254DD
43854456,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,412.6727,406.6805,420.1848,7.5121154785,13.5042724609,5100001338465,1,251.0,2.0370464325,97.3959884644,2044.6236572266,8.8228998184,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,D057AC23-B2F4-EE11-8D94-0030646254DD
43854457,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,412.9782,406.6805,420.1848,7.2065734863,13.5042724609,5100001338465,1,251.0,6.2201929092,94.7270050049,2015.4111328125,8.1985235214,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,C5B2B51C-B2F4-EE11-8D94-0030646254DD
43854458,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,413.2892,406.6805,420.1848,6.8955688477,13.5042724609,5100001338465,1,251.0,0.3739647269,85.4850463867,2107.9489746094,11.4226074219,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,C4B2B51C-B2F4-EE11-8D94-0030646254DD
43854459,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,413.6008,406.6805,420.1848,6.5840148926,13.5042724609,5100001338465,1,251.0,0.5555754304,87.0930480957,2189.0158691406,11.5193595886,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,9A8C8FFE-B1F4-EE11-8D94-0030646254DD
43854460,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,413.9063,406.6805,420.1848,6.278503418,13.5042724609,5100001338465,1,251.0,0.762658,88.6192855835,2226.6235351563,11.4549884796,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,5F2261EB-B1F4-EE11-8D94-0030646254DD
43854461,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,414.2113,406.6805,420.1848,5.9734802246,13.5042724609,5100001338465,1,251.0,0.6320664883,87.6865921021,2347.47265625,11.333697319,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,FFE0A4DC-B1F4-EE11-8D94-0030646254DD
43854462,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,414.5168,406.6805,420.1848,5.6680297852,13.5042724609,5100001338465,1,251.0,0.9157189131,89.9543914795,2548.3049316406,11.156493187,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,4267C3CB-B1F4-EE11-8D94-0030646254DD
43854463,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,414.822,406.6805,420.1848,5.3628234863,13.5042724609,5100001338465,1,251.0,0.6536557078,88.0000915527,2420.9675292969,11.3761548996,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,D18CE0BF-B1F4-EE11-8D94-0030646254DD
43854464,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,415.127,406.6805,420.1848,5.0578308105,13.5042724609,5100001338465,1,251.0,0.5745934248,88.5318756104,2735.1970214844,10.8145160675,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,F76BF4AE-B1F4-EE11-8D94-0030646254DD
43854465,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,415.4334,406.6805,420.1848,4.7514343262,13.5042724609,5100001338465,1,251.0,1.5314720869,79.2698669434,2664.8525390625,9.7570638657,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,8EE7549C-B1F4-EE11-8D94-0030646254DD
43854466,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,415.7397,406.6805,420.1848,4.4451599121,13.5042724609,5100001338465,1,251.0,0.5397764444,86.6778259277,2528.7517089844,11.4194555283,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,EBA51E95-B1F4-EE11-8D94-0030646254DD
43854467,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,416.0455,406.6805,420.1848,4.1393432617,13.5042724609,5100001338465,1,251.0,1.2220238447,90.8488845825,2586.4018554688,10.574716568,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,755FD880-B1F4-EE11-8D94-0030646254DD
43854468,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,416.351,406.6805,420.1848,3.8338623047,13.5042724609,5100001338465,1,251.0,1.8454369307,94.0256500244,2332.7531738281,11.2259950638,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,2EB1E377-B1F4-EE11-8D94-0030646254DD
43854469,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,416.6585,406.6805,420.1848,3.5263061523,13.5042724609,5100001338465,1,251.0,0.6575140357,87.5098571777,2352.5883789063,11.4511318207,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,8CDCC971-B1F4-EE11-8D94-0030646254DD
43854470,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,416.9653,406.6805,420.1848,3.2195129395,13.5042724609,5100001338465,1,251.0,0.5554644465,87.8337936401,2527.00390625,11.4511613846,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,B040A760-B1F4-EE11-8D94-0030646254DD
43854471,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,417.2708,406.6805,420.1848,2.9140625,13.5042724609,5100001338465,1,251.0,0.4952270687,86.263633728,2606.4877929688,11.4153089523,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,F4AE474D-B1F4-EE11-8D94-0030646254DD
43854472,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,417.5761,406.6805,420.1848,2.6087341309,13.5042724609,5100001338465,1,251.0,1.1461113691,89.9831237793,2580.0014648438,10.4462308884,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,7ADE7E37-B1F4-EE11-8D94-0030646254DD
43854473,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,417.8817,406.6805,420.1848,2.3031311035,13.5042724609,5100001338465,1,251.0,2.3079154491,95.5755310059,2417.2006835938,11.1178808212,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,DEEAB428-B1F4-EE11-8D94-0030646254DD
43854474,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,418.1894,406.6805,420.1848,1.9954223633,13.5042724609,5100001338465,1,251.0,1.5404747725,94.9338607788,2492.1293945313,11.1612863541,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,DDEAB428-B1F4-EE11-8D94-0030646254DD
43854475,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,418.4975,406.6805,420.1848,1.6873474121,13.5042724609,5100001338465,1,251.0,1.0225406885,97.0593566895,2503.408203125,11.1394920349,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,05B5B921-B1F4-EE11-8D94-0030646254DD
43854476,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,418.8042,406.6805,420.1848,1.3806152344,13.5042724609,5100001338465,1,251.0,1.8467186689,97.8158187866,2047.1896972656,7.6105389595,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,5B4D5011-B1F4-EE11-8D94-0030646254DD
43854477,2024.04.07 15:47:53,B102_408_804,72.0,801758.376,7513074.911,419.112,406.6805,420.1848,1.072845459,13.5042724609,5100001338465,1,251.0,0.040676333,50.5348358154,1178.4328613281,5.8265032768,-7.4,281.96,834774,24292396,2024.04.07 17:19:32,2024.04.07 17:19:32,D8BE5823-B3F4-EE11-8D94-0030646254DD,5A4D5011-B1F4-EE11-8D94-0030646254DD
